ID,Ano,Sessao,Data_Sessao,Vereador,Resumo,Direcionada_A,Tipo,Status_Acompanhamento,Observacoes
DEN-177,2025,9ª Sessão Ordinária da 19ª Legislatura,2025-03-31,Anderson Marcos Viana,"Ofício da Diretoria Jurídica, de Habitação e de Trânsito, lido em resposta a requerimento, relatou que uma denúncia anônima encaminhada à Ouvidoria da Prefeitura, no mandato anterior, deu início a expediente administrativo que concluiu pela incompatibilidade do então funcionário (hoje vereador) Anderson Marcos Viana em ocupar emprego remunerado na Irmandade da Santa Casa de Junqueirópolis, entidade conveniada com o município, resultando em sua dispensa. O próprio vereador comentou o caso na sequência, alegando ter sido perseguido por não ter aceitado a concessão da água no mandato anterior.",Ouvidoria da Prefeitura Municipal de Junqueirópolis,Contra o vereador,Pendente de Verificação,"Caso ocorreu no mandato anterior (cerca de 3 anos e meio antes), mas foi tratado formalmente nesta sessão via ofício de resposta a requerimento e comentado em plenário pelo próprio vereador; por isso registrado na sessão de 2025-03-31, data em que foi relatado na Câmara."
DEN-178,2025,12ª Sessão Ordinária da 19ª Legislatura,2025-04-22,Anderson Marcos Viana,"O vereador Anderson Marcos Viana (conhecido como Neguinho) afirmou ter sido informado/denunciado sobre o local exato onde estariam enterrados oito caminhões de pedra portuguesa (patrimônio público, comprada com dinheiro público) que desapareceram do jardim central em 2022. Disse ter ido ao local, atrás do Campinho das Duas Barras, e encontrado indícios de parte das pedras, e que faria novo ofício à administração cobrando a escavação e explicações.",,Recebida pelo vereador,Pendente de Verificação,
DEN-179,2025,14ª Sessão Ordinária da 19ª Legislatura,2025-05-05,Anderson Marcos Viana,"O vereador Anderson Marcos Viana relatou ter recebido, ao longo da semana, denúncias (fotos e textos enviados por um munícipe) envolvendo setores públicos e profissionais que prestam serviço na área da saúde. Ele afirmou não saber se as denúncias eram verdadeiras, e disse que iria repassar o material aos demais vereadores para investigação conjunta antes de dar sequência ao assunto.",,Recebida pelo vereador,Pendente de Verificação,"O vereador não detalhou o conteúdo específico das denúncias nem a diretoria/órgão a que seriam direcionadas nesta sessão, dizendo que ainda avaliaria com os demais vereadores."
DEN-180,2025,15ª Sessão Ordinária da 19ª Legislatura,2025-05-12,Anderson Marcos Viana,"Durante a discussão do projeto de lei de abertura de crédito para compra de pneus, o vereador relatou ter recebido denúncias vagas e anônimas (recentes, de cerca de um mês) sobre a venda irregular de pneus usados retirados do depósito municipal (barracão às margens da ferrovia, área da RUMO), pedindo apuração de para qual pasta estaria indo o dinheiro da venda.",,Recebida pelo vereador,Pendente de Verificação,O próprio vereador qualifica as denúncias como 'vagas' e diz não confirmar se são verdadeiras; ele defende visita in loco para apurar antes de fazer requerimento formal.
DEN-181,2025,17ª Sessão Ordinária da 19ª Legislatura,2025-05-26,Anderson Marcos Viana,"O vereador Anderson Marcos Viana (Neguinho) relatou que a administração municipal fez uma espécie de denúncia/questionamento à Santa Casa de Junqueirópolis sobre ele exercer cargo remunerado na instituição enquanto era vereador, o que levou ao seu desligamento do emprego por parecer jurídico da entidade.",Santa Casa de Junqueirópolis,Contra o vereador,Pendente de Verificação,
DEN-182,2025,18ª Sessão Ordinária da 19ª Legislatura,2025-06-02,Samir Edson Tino,"O vereador relatou ter feito uma denúncia sobre a calçada irregular/danificada atrás do Mercado Avenida, que dá acesso ao ginásio de esportes. Disse que o prazo de 30 dias já venceu e cobrou que seja apresentada nesta Casa a multa aplicada à Prefeitura por descumprimento da lei de calçadas, comparando ao fato de ele próprio já ter sido multado por irregularidade semelhante em sua residência.",Prefeitura Municipal de Junqueirópolis (fiscalização/administração responsável pela calçada),Feita/cobrada pelo vereador,Pendente de Verificação,"Ao encerrar a sessão, o presidente também comentou genericamente sobre 'essas denúncias de irregularidade na calçada', cobrando que se verifique se a providência/multa foi tomada — trata-se do mesmo caso relatado pelo vereador Samir Edson Tino, não um caso novo."
DEN-183,2025,19ª Sessão Ordinária da 19ª Legislatura (sessão de 9 de junho de 2025),2025-06-09,,"Ofício nº 101/2025 do Poder Executivo, lido em sessão, informou sobre o arquivamento pelo Ministério Público de uma denúncia apresentada pelo munícipe Fabiano de Carvalho, questionando a decisão da prefeitura de não construir uma ciclovia na vicinal Cid Escânula (JQL-020) com verba do Fundo Estadual de Defesa de Interesses Difusos (FID). O promotor de justiça arquivou a denúncia, considerando correta a decisão do prefeito de não prosseguir com a obra por limitação orçamentária.",Ministério Público,Relatada em documento/ofício,Pendente de Verificação,
DEN-184,2025,19ª Sessão Ordinária da 19ª Legislatura (sessão de 9 de junho de 2025),2025-06-09,Anderson Marcos Viana,"O vereador Anderson Marcos Viana relatou que uma moradora da Rua Victor Junqueira, esquina com Rua Santos Dumont, já havia feito uma denúncia (com fotos e vídeo) há mais de 15 dias sobre um terreno tomado pelo mato, com presença de escorpiões e aranhas, próximo a duas crianças, mas o prazo legal de 10 dias para a limpeza pela administração não havia sido cumprido. Ele cobrou providência do setor responsável.",,Recebida pelo vereador,Pendente de Verificação,"Vereador não soube precisar se o terreno é da prefeitura ou particular, nem a qual setor a denúncia original da moradora foi endereçada."
DEN-185,2025,21ª Sessão Ordinária da 19ª Legislatura,2025-06-23,Teresinha de Lourdes Freitas Regodanso,"Ao comentar o Requerimento 28/2025 (de autoria do vereador Anderson Marcos Viana) sobre o desaparecimento de diversas mesas modelo bistrô, patrimônio público que estava armazenado no recinto da Seruva, a vereadora Teresinha afirmou que, se a resposta confirmar que restam poucas unidades, é preciso tomar medidas cabíveis de investigação e de denúncia para apurar o que aconteceu com os bistrôs.",,Feita/cobrada pelo vereador,Pendente de Verificação,"A vereadora cobra que se abra denúncia/investigação, mas não especifica o órgão a quem a denúncia seria dirigida (o requerimento em si foi endereçado à Diretoria de Planejamento, Obras, Serviços e Manutenção). Único trecho da transcrição com a palavra 'denúncia'; demais falas sobre o caso (Anderson, presidente) usam apenas 'investigação', sem citar 'denúncia' explicitamente."
DEN-186,2025,22ª Sessão Ordinária da 19ª Legislatura,2025-06-30,"Adriano de Marcos Lopes, Anderson Marcos Viana","Ao defender que a Câmara apure com cuidado as denúncias que chegam sobre a saúde municipal, o vereador Adriano de Marcos Lopes citou como exemplo concreto um relato do vereador Anderson Marcos Viana: em um final de semana, foi chamado um pediatra para atendimento e o profissional não compareceu.",Diretoria de Saúde,Feita/cobrada pelo vereador,Pendente de Verificação,"Caso mencionado de forma indireta e breve: quem fala na tribuna é Adriano de Marcos Lopes, citando um relato anterior de Anderson Marcos Viana sobre o pediatra que não compareceu; não há detalhes adicionais (paciente, data exata, bairro) além do que foi dito em plenário. Incluído por descrever um episódio concreto, ainda que vago, conforme critério de inclusão."
DEN-187,2025,28ª Sessão Ordinária da 19ª Legislatura,2025-09-08,Edvaldo Aparecido Carvalho,"O presidente da Câmara, vereador Edvaldo Aparecido Carvalho, apresentou representações/pedidos de informação ao Tribunal de Contas do Estado de São Paulo (posto de Adamantina) e ao Ministério Público sobre a organização financeira da Festa da Seruva 2025 (Projeto de Lei nº 32/2025), após os requerimentos da Câmara terem sido respondidos de forma considerada vaga pelo Executivo.",Tribunal de Contas do Estado de São Paulo e Ministério Público,Feita/cobrada pelo vereador,Pendente de Verificação,"Na sessão, circulou rumor de que o vereador Anderson Marcos Viana teria feito boletim de ocorrência/denúncia contra a Seruva; ele nega qualquer autoria. O próprio presidente esclarece que tecnicamente não se trata de 'denúncia', mas de representações/pedidos de informação; incluído aqui por descrever um caso concreto de acionamento de órgãos de controle."
DEN-188,2025,29ª Sessão Ordinária da 19ª Legislatura,2025-09-15,Anderson Marcos Viana,"O vereador Anderson Marcos Viana informou que o Tribunal de Contas do Estado de São Paulo e o Ministério Público arquivaram as representações/denúncias sobre a organização financeira da Seruva 2025, conforme confirmado pelo presidente da Câmara, Edvaldo Aparecido Carvalho.",Tribunal de Contas do Estado de São Paulo e Ministério Público,Relatada em documento/ofício,Pendente de Verificação,Atualização/desfecho do mesmo caso já registrado na sessão de 08/09/2025 (representação da presidência da Câmara ao TCE e ao MP sobre a Seruva).
DEN-189,2025,30ª Sessão Ordinária da 19ª Legislatura,2025-09-22,Renato Vieira de Brito,"O vereador Renato Vieira de Brito relatou que funcionários, principalmente da saúde, que dirigem veículos oficiais têm recebido denúncias/PAD (sindicância) por atenderem ligações de responsáveis do setor durante a condução, situação que motivou o pedido de instalação de rádios comunicadores nos veículos municipais.",,Relatada em documento/ofício,Pendente de Verificação,O vereador não é o denunciante nem o denunciado; ele relata caso de funcionário público não identificado que responde a PAD/sindicância decorrente de denúncia por uso de celular ao dirigir veículo oficial.
DEN-190,2025,31ª Sessão Ordinária da 19ª Legislatura,2025-09-29,Anderson Marcos Viana,"O vereador anunciou que fará denúncia formal à Câmara sobre a contaminação do córrego Taquaro Sul (Taquaroçu da Banana), relatando esgoto e resíduos oleosos despejados há meses, mortandade de peixes e ausência de fiscalização apesar do número de cargos de confiança na área responsável. O tema também foi objeto do requerimento 44/2025, de sua autoria, aprovado na mesma sessão.",Câmara Municipal de Junqueirópolis (setor responsável pela fiscalização ambiental / resíduos sólidos não identificado nominalmente),Feita/cobrada pelo vereador,Pendente de Verificação,
DEN-191,2025,32ª Sessão Ordinária da 19ª Legislatura,2025-10-06,Anderson Marcos Viana,"O vereador Anderson Marcos Viana anunciou que fará denúncia formal por venda casada (prática vedada pelo Código de Defesa do Consumidor) caso se confirme que a organização da Seruva proibiu a entrada de bebidas próprias nos camarotes, prática conhecida como 'Dia da Rolha', que segundo compradores de camarote não seria mais permitida em 2025.",,Feita/cobrada pelo vereador,Pendente de Verificação,"Anúncio de denúncia condicional (""se acaso houver...""), não confirmação de que a denúncia já foi protocolada; o vereador diz ter gravação em celular como prova."
DEN-192,2025,35ª Sessão Ordinária da 19ª Legislatura,2025-10-27,Reinaldo Codognato,"Requerimento nº 46/2025 pede envio de ofício à ANEEL denunciando as recorrentes instabilidades e quedas no fornecimento de energia elétrica na zona rural do município, atribuídas à concessionária Neoenergia Elektro, solicitando fiscalização, ressarcimento de danos a máquinas/equipamentos e apresentação de plano de investimentos. Aprovado por unanimidade, de autoria de todos os vereadores.",ANEEL (Agência Nacional de Energia Elétrica) / Neoenergia Elektro,Feita/cobrada pelo vereador,Pendente de Verificação,"O texto do requerimento usa explicitamente o verbo 'denunciar' referindo-se às instabilidades no fornecimento de energia. É uma denúncia formal encaminhada via ofício, não apenas retórica."
DEN-193,2025,35ª Sessão Ordinária da 19ª Legislatura,2025-10-27,"Anderson Marcos Viana, Adriano de Marcos Lopes","Durante a discussão do requerimento sobre a frota municipal, o vereador Anderson relatou ter visto e filmado, por volta das 2h da madrugada de uma sexta-feira, um carro da administração sendo usado por pessoas que não são funcionárias da prefeitura. O vereador Adriano de Marcos Lopes respondeu que, havendo conhecimento de uso indevido do veículo, é preciso apurar e 'fazer a denúncia' junto à ouvidoria.",Ouvidoria / setor responsável da administração municipal,Feita/cobrada pelo vereador,Pendente de Verificação,"O relato do Anderson é concreto (filmagem, horário, local), mas ele mesmo não afirma que fará ou fez a denúncia; quem usa o termo 'denúncia' explicitamente é o colega Adriano de Marcos Lopes, cobrando que isso seja levado à ouvidoria. Não fica claro no áudio se a denúncia formal chegou a ser efetivamente registrada."
DEN-194,2025,35ª Sessão Ordinária da 19ª Legislatura,2025-10-27,,"Ao comentar o ofício da associação Ter Ajudo (atendimento a autistas), foi relatado que um deputado estadual prometeu repassar R$ 50 mil à associação por meio da prefeitura, mas o valor ainda não havia chegado aos beneficiários. Foi afirmado que, se o dinheiro não chegar à associação, será feita denúncia ao próprio deputado, conforme pedido dele mesmo, e a plenária declarou apoio a essa cobrança.",Deputado (não identificado pelo nome na transcrição) / Prefeitura Municipal (repasse do recurso),Feita/cobrada pelo vereador,Pendente de Verificação,"Não foi possível identificar com certeza qual vereador fez esta fala na leitura do trecho (ocorre logo após a leitura do ofício do Ter Ajudo, antes da fala nominal do vereador Anderson); o nome do deputado que prometeu os R$ 50 mil também não é citado nesse trecho. Recomenda-se reouvir o áudio original neste ponto para confirmar autoria da fala."
DEN-195,2025,36ª Sessão Ordinária da 19ª Legislatura,2025-11-03,Anderson Marcos Viana,"O vereador relatou que a Câmara/administração recebeu denúncia(s) de desvio de função por parte de servidores, citando o caso da funcionária Leninha, que foi remanejada de função por esse motivo, e cobrou que a mesma medida valha para todos os setores em situação semelhante.",Administração Municipal (setor responsável por recursos humanos),Recebida pelo vereador,Pendente de Verificação,"O trecho é impreciso sobre quem exatamente recebeu a(s) denúncia(s) (a Câmara como instituição, a administração, ou o próprio vereador) — no áudio: 'porque se atendeu uma denúncia, se teve, essa casa de lei teve várias denúncias de desvio de função'."
DEN-196,2025,37ª Sessão Ordinária da 19ª Legislatura,2025-11-10,Anderson Marcos Viana,"Nas explicações pessoais, o vereador Anderson Marcos Viana mostrou fotos e vídeos de esgoto a céu aberto em vários bairros do município, atribuído (segundo a administração) a queima simultânea das bombas das elevatórias. Diante da falta de providências, o presidente da Câmara anunciou, ao encerrar a sessão, que a Casa vai formalizar uma denúncia aos órgãos responsáveis, com base nas provas e documentos apresentados pelo vereador.",Órgãos responsáveis pelo meio ambiente e pelo saneamento básico (externos à Prefeitura),Feita/cobrada pelo vereador,Pendente de Verificação,
DEN-197,2025,40ª Sessão Ordinária da 19ª Legislatura,2025-12-02,Anderson Marcos Viana,"O vereador relatou ter recebido, de forma anônima, mais uma denúncia contra ele, alegando uso indevido do carro oficial da prefeitura (Corolla placa 001) para ir à academia; ele contestou a acusação, explicando que parou o carro por menos de 15 minutos numa loja próxima à academia para buscar uma roupa social, e pediu a checagem das câmeras do semáforo e de uma loja local para comprovar sua versão.",,Contra o vereador,Pendente de Verificação,Vereador afirma suspeitar da autoria (cita apelidos 'Tiririca' e 'Praguinha') mas não há confirmação formal de quem denunciou.
DEN-198,2025,43ª Sessão Ordinária da 19ª Legislatura,2025-12-22,Edvaldo Aparecido Carvalho,"Durante a discussão sobre o incentivo financeiro adicional (IFA) aos agentes comunitários de saúde, o presidente Edvaldo Aparecido Carvalho afirmou que o valor repassado à prefeitura pelo convênio federal é passível de denúncia caso não seja repassado corretamente aos agentes, e declarou que ele pessoalmente vai denunciar o convênio ao Ministério da Saúde se o dinheiro não for repassado como deveria (inclusive citando o risco de o valor ser usado para comprar pneus em vez de pagar a gratificação, o que caracterizaria desvio de finalidade).",Ministério da Saúde,Feita/cobrada pelo vereador,Pendente de Verificação,
DEN-199,2026,49ª Sessão Ordinária da 19ª Legislatura,2026-03-09,Anderson Marcos Viana,"O vereador Anderson Marcos Viana relatou que vem fazendo denúncias há meses (inclusive com vídeos ao vivo) sobre a obra paralisada de uma nova estação elevatória de esgoto no bairro Jardim Conde, cujo esgoto está sendo lançado diretamente nas nascentes de rio da região, contaminando a água usada por animais domésticos e silvestres. A obra, orçada em R$ 483.600, estaria abandonada há cerca de 4-5 meses sem explicação da empresa contratada.","Diretoria de Planejamento, Obras, Serviços e Manutenção",Feita/cobrada pelo vereador,Pendente de Verificação,
DEN-200,2026,49ª Sessão Ordinária da 19ª Legislatura,2026-03-09,Anderson Marcos Viana,"O vereador Anderson Marcos Viana recebeu denúncias de funcionários da obra de reforma e ampliação da EMEI Cristo Redentor relatando atraso no pagamento de salários pela empresa terceirizada contratada. Ao averiguar no local, o vereador confirmou que a denúncia procedia; a empresa terceirizada se desligou por falta de pagamento, reduzindo a equipe de obra (de cerca de 12-13 funcionários) e colocando em risco o prazo de entrega, motivada por atraso no repasse de recursos do governo à construtora.","Diretoria de Planejamento, Obras, Serviços e Manutenção",Recebida pelo vereador,Pendente de Verificação,
DEN-201,2026,"51ª Sessão Ordinária da 19ª Legislatura (sessão de 16 de março de 2026 — número exato não citado no início da transcrição; ata da 51ª sessão foi aprovada na sessão seguinte, de 30/03/2026, referente a esta data)",2026-03-16,Anderson Marcos Viana,"Durante a defesa de projeto de lei sobre fiscalização de casas populares, o vereador que se identifica na fala como ""Neguim"" relatou ter denunciado, ao longo de aproximadamente 15 anos, o desvio de cerca de 40 a 50 casas populares no bairro Pioneiros (venda/aluguel irregular de unidades habitacionais por pessoas de boa condição financeira). Afirmou ter sido agredido (pauladas na cabeça, invasão de sua casa, internação em UTI) em represália às denúncias, e relatou que um delegado teria dito que ele ""não podia denunciar"" por ser quem era. Pediu à população que continue denunciando casos semelhantes a ele e à prefeitura, com registro de protocolo.",Prefeitura Municipal / Delegacia de Polícia,Feita/cobrada pelo vereador,Pendente de Verificação,
DEN-202,2026,53ª Sessão Ordinária da 19ª Legislatura,2026-04-06,Anderson Marcos Viana,"O vereador relatou que esgoto está sendo despejado a céu aberto em vários pontos do município (citou um local que soou como ""Fuentes"", vazando havia cerca de cinco dias, e um córrego que desagua no sentido do Ribeirão/Rio próximo à região citada como ""Taquaruçu""/área rural), apesar de requerimentos anteriores que teriam recebido resposta de que o problema estava resolvido. Declarou que, se a situação não for corrigida, a Câmara terá que fazer denúncia formal aos órgãos ambientais responsáveis do Estado.",Órgãos ambientais do Estado de São Paulo,Feita/cobrada pelo vereador,Pendente de Verificação,"O nome do local onde o esgoto vaza foi transcrito de forma pouco clara pelo Whisper (soou como 'Fuentes' — pode ser 'Duas Barras', 'Alto do Cene' ou outro bairro; e a menção ao 'rio que vai para o Taquaru sul da banana' também está com problema de transcrição/encoding, possivelmente 'Taquaruçu'). Recomenda-se confirmar os nomes exatos dos locais antes de publicar."
DEN-203,2026,57ª Sessão Ordinária da 19ª Legislatura,2026-05-04,Edvaldo Aparecido Carvalho,"Durante comentário livre sobre processo seletivo/concurso público, o presidente da Câmara afirmou que é preciso ter 'coragem de denunciar' a situação da Santa Casa, que estaria funcionando com grande parte do quadro contratada via terceiro setor para contornar o limite de 48% da folha de pagamento imposto pela Lei de Responsabilidade Fiscal, prejudicando servidores efetivos com desvio de função e colocando a instituição em risco de ser interditada em fiscalização do Tribunal de Contas.",,Feita/cobrada pelo vereador,Pendente de Verificação,"Fala inserida dentro de um discurso amplo sobre cargos de confiança e concursos; o caso concreto apontado é a terceirização/desvio de função na Santa Casa, mas o vereador não especifica a quem a denúncia formal deveria ser dirigida (possivelmente Tribunal de Contas ou Ministério Público, não citados explicitamente)."
DEN-204,2026,59ª Sessão Ordinária da 19ª Legislatura,2026-05-18,Renato Vieira de Brito,"O vereador relatou ter recebido uma denúncia sobre uma coordenadora (cargo comissionado) da educação que faltou ao trabalho por dois dias no período pós-carnaval sem que houvesse o devido desconto no ponto, e questionou a diretora de educação sobre o caso em reunião com a Câmara.","Diretoria de Educação, Cultura, Esportes, Lazer e Turismo",Recebida pelo vereador,Pendente de Verificação,
DEN-205,2026,63ª Sessão Ordinária da 19ª Legislatura,2026-06-15,Anderson Marcos Viana,"O vereador Anderson Marcos Viana relatou ter sido alvo de denúncias feitas contra ele na Santa Casa e na ouvidoria, alegando que ele teria sido ouvido em um corredor falando mal da Santa Casa e sugerindo que, se não estivesse satisfeito, pedisse para sair do cargo.",Santa Casa,Contra o vereador,Pendente de Verificação,
DEN-206,2026,63ª Sessão Ordinária da 19ª Legislatura,2026-06-15,Anderson Marcos Viana,"No mesmo dia das denúncias feitas contra ele na Santa Casa, o vereador Anderson Marcos Viana relatou ter sido alvo de uma denúncia no Conselho Tutelar por suposta negligência em relação à sua filha, referente a uma consulta/exame médico que não teria sido levado a cabo por ele.",Conselho Tutelar,Contra o vereador,Pendente de Verificação,
DEN-207,2026,"Sessão Ordinária da 19ª Legislatura (número não indicado no trecho disponível da transcrição; pela sequência das sessões anteriores, provavelmente a 64ª Sessão Ordinária)",2026-06-22,"Anderson Marcos Viana, Edvaldo Aparecido Carvalho","O vereador Anderson Marcos Viana mostrou fotos/vídeo de um córrego contaminado por fezes no bairro Saúde, que deságua no Rio Canganha; proprietários rurais do local pediram a ele que fizesse denúncia, pois o gado não tem mais água limpa para beber. Em seguida, o presidente Edvaldo Aparecido Carvalho comentou estranhar que nenhum órgão de fiscalização estadual ou federal tenha autuado o município pelo tratamento irregular de esgoto, questionando se chegou a haver denúncia formal a respeito.",,Feita/cobrada pelo vereador,Pendente de Verificação,Não ficou claro no áudio se alguma denúncia formal já foi de fato protocolada por Anderson ou pelos moradores; o trecho registra um pedido da população para que se faça denúncia e uma especulação do presidente sobre se já houve denúncia aos órgãos estaduais/federais de fiscalização do tratamento de esgoto.
DEN-208,2026,69ª Sessão Ordinária da 19ª Legislatura,2026-08-24,,"O cidadão e eleitor José Pedro dos Santos Filho protocolou representação formal (denúncia escrita) contra o prefeito Hélio Furini Neto, pedindo abertura de Comissão Processante por suposta infração político-administrativa (art. 4º, inciso 8, do Decreto-Lei 201/67 — omissão/negligência na defesa de bens e rendas do município). A denúncia alega pagamento em duplicidade por serviço de reforma e instalação de placas de identificação em prédios públicos, escolas e diretorias: a Prefeitura contratou a empresa de Fábio Siqueira Duarte para o serviço (cerca de R$ 8.645,80 em notas de empenho), o serviço não foi executado (placas nunca instaladas, conforme fotos anexadas à denúncia), mesmo assim a nota foi paga, e cerca de 4 meses depois o mesmo serviço foi contratado novamente — desta vez da empresa de Ana Paula Bertoso, companheira de Fábio Siqueira Duarte — e paga novamente, agora com o serviço executado. A representação classifica a situação como possível ""nota fria"" (pagamento sem prestação de serviço) e menciona que Fábio Siqueira Duarte foi candidato pela coligação do atual prefeito na eleição de 2024. Em votação nominal, a Câmara decidiu por 5 a 4 receber a representação e instaurar a Comissão Processante (votos favoráveis: Anderson Marcos Viana, Edvaldo Aparecido Carvalho, Reinaldo Codognato, Renato Vieira de Brito e Samir Edson Tino; contrários: Adriano de Marcos Lopes, Bruno Herreira, Elizeu Adriano e Teresinha de Lourdes Freitas Regodanso). A comissão foi sorteada e ficou composta por Samir Edson Tino (presidente), Anderson Marcos Viana (relator) e Elizeu Adriano (membro), que agora vão notificar o prefeito para apresentar defesa e provas antes de emitir parecer, a ser depois votado em plenário (podendo resultar em cassação de mandato se procedente).","Prefeito Municipal (representado) — processo conduzido pela própria Câmara Municipal via Comissão Processante, nos termos do Decreto-Lei federal nº 201/1967",Relatada em documento/ofício,Pendente de Verificação,"Caso de grande repercussão e debate intenso em plenário; a Câmara já decidiu formalmente pelo recebimento e abertura da Comissão Processante nesta mesma sessão — acompanhar o desfecho (parecer da comissão e votação final) em sessões futuras. Corresponde ao registro ""DVS - Representação"" nº 3/2026 já visto no cruzamento com o site oficial da Câmara (data de protocolo no site: 01/08/2026; lida em plenário em 24/08/2026)."
DEN-209,2026,70ª Sessão Ordinária da 19ª Legislatura,2026-08-31,Anderson Marcos Viana,"O vereador Anderson Marcos Viana relatou ter recebido, por e-mail, uma denúncia anônima de que uma máquina da Prefeitura estava fazendo obras dentro de uma propriedade rural particular conhecida como ""Conde"". Ele foi ao local averiguar e confirmou a obra, o que já havia originado o Requerimento 049/2026 pedindo o projeto topográfico da obra. Nesta sessão, a resposta oficial da administração (que alegou tratar-se de uma ""caixa seca"" para conter enxurrada e proteger uma estação elevatória, sem estudo topográfico por não ser necessário) foi rejeitada pelos vereadores como insatisfatória e incoerente com o que fora explicado verbalmente em reunião anterior com os secretários — inclusive questionando se a estrutura seria, na realidade, um tanque de piscicultura, e cobrando explicação sobre quem seria o engenheiro/topógrafo responsável.","Diretoria de Planejamento, Obras, Serviços e Manutenção",Recebida pelo vereador,Pendente de Verificação,"Caso já em andamento desde o Requerimento 049/2026 (sessão de 22/06/2026); esta sessão traz a resposta oficial recebida e sua rejeição pelos vereadores, que pediram nova convocação do secretário responsável. Ver também a atualização feita no registro do Requerimento 049/2026 (REQ-148) e do Requerimento 053/2026 (REQ-154), cujas respostas também vieram e foram rejeitadas nesta mesma sessão."
