ID,Tipo,Numero,Ano,Sessao,Data_Sessao,Vereador,Resumo,Setor_Diretoria,Situacao,Resultado_Votacao,Oficio_Resposta,Status,Observacoes
2124-DEN-009,Denúncia,,2022,59ª Sessão Ordinária da 18ª Legislatura,2022-05-30,"Valdir Aparecido de Oliveira, Reinaldo Codognato, Anderson Marcos Viana","Vereadores questionam o destino de cerca de R$ 201 mil aprovados nessa Casa em 2021 para a construção de uma usina de oxigênio na Santa Casa; a obra nunca foi realizada (segundo o diretor de saúde, o rompimento do contrato com o fornecedor de oxigênio não seria compensatório), sem que o valor tenha retornado aos cofres públicos ou tenha havido explicação clara sobre o ocorrido, enquanto a Câmara aprovava nova verba para custeio de oxigênio.",Secretaria de Saúde / Santa Casa de Misericórdia de Junqueirópolis,Feita/cobrada pelo vereador,,,Pendente de Verificação,"Discussão ocorreu durante a votação do Projeto de Lei Complementar nº 31/2022; vereador Valdir ressalta não estar acusando má gestão, mas questionando o que ocorreu com o valor já destinado."
2124-DEN-010,Denúncia,,2022,59ª Sessão Ordinária da 18ª Legislatura,2022-05-30,Anderson Marcos Viana,"Vereador relata ter sido chamado publicamente de 'vagabundo', 'sem-vergonha' e 'safado' por um vice-diretor de escola, em reunião de diretores de escolas da região, por conta de postagens do vereador nas redes sociais sobre crianças caminhando na chuva a caminho da escola.",,Contra o vereador,,,Pendente de Verificação,Vereador não identificou o nome do vice-diretor nem a escola de origem dele durante a fala.
2124-DEN-011,Denúncia,,2022,59ª Sessão Ordinária da 18ª Legislatura,2022-05-30,Anderson Marcos Viana,"Vereador relata que a ampliação da creche do bairro Cristo Redentor, anunciada aos pais no início do ano (época em que algumas crianças já foram remanejadas para outras creches), não havia sido sequer iniciada até o final de maio, gerando transtorno às famílias que precisam se deslocar para creches mais distantes.",Secretaria de Educação,Recebida pelo vereador,,,Pendente de Verificação,
2124-IND-036,Indicação,046,2022,60ª Sessão Ordinária da 18ª Legislatura,2022-06-06,Valdir Aparecido de Oliveira,"Reforçando a indicação nº 27/2021, solicita a reconstrução do trecho da estrada JQL 145, no bairro Taquaruçu, próximo à Fazenda Boa Esperança, e a reconstrução da ponte do local que dá acesso à vicinal Henrique Coutinho (estrada conhecida como ""26""), citando o uso da via para transporte de cargas pesadas como cana, calcário e fertilizantes.",,,,,Pendente de Análise,"Data da sessão conforme texto do expediente é 06/06/2022, um dia antes da data do nome do arquivo (2022-06-07). Usada a data do texto. Durante a sessão, o vereador Reinaldo Codognato pediu para acrescentar sua assinatura em apoio a esta indicação, mas o documento lido consta apenas com a autoria de Valdir Aparecido de Oliveira."
2124-IND-037,Indicação,047,2022,60ª Sessão Ordinária da 18ª Legislatura,2022-06-06,Valdir Aparecido de Oliveira,"Solicita implantação de redutor de velocidade na Rua Quinzinho da Cunha, entre a Avenida Latina e a Rua das Américas, em razão de ponto de ônibus existente no local e do tráfego de veículos em alta velocidade.",,,,,Pendente de Análise,"Data da sessão conforme texto do expediente é 06/06/2022, um dia antes da data do nome do arquivo (2022-06-07). Usada a data do texto."
2124-REQ-007,Requerimento,,2022,60ª Sessão Ordinária da 18ª Legislatura,2022-06-06,Anderson Marcos Viana,"Durante a discussão do Projeto de Lei Complementar nº 33/2022 (abertura de crédito adicional especial de R$ 489 mil), o vereador anunciou verbalmente que votaria favoravelmente ao projeto, mas pediria por escrito informações discriminadas sobre a aplicação dos recursos, em especial os cerca de R$ 349 mil destinados ao setor de água e esgoto; o presidente confirmou em plenário que o requerimento formal seria protocolado posteriormente.","Diretoria de Fazenda, Compras, Almoxarifado e Recursos Humanos",Verbal/Não Formalizado,,,Pendente,"Pedido verbal feito em explicações pessoais, sem número formal atribuído nesta sessão; não há confirmação, nas sessões seguintes lidas neste lote, de que o requerimento tenha sido de fato protocolado com numeração própria. Diretoria de destino inferida (o valor discutido pelo vereador refere-se à ficha do setor de água e esgoto), mas não foi explicitada no pedido verbal."
2124-DEN-012,Denúncia,,2022,60ª Sessão Ordinária da 18ª Legislatura,2022-06-06,Anderson Marcos Viana,"Vereador denuncia a destruição de vegetação em um trecho de aproximadamente 100 a 150 metros próximo à sua residência, ocorrida sem autorização da diretoria de meio ambiente, segundo confirmado por telefone pela responsável do setor (Bianca), que atribuiu a atividade ao setor de obras e afirmou não ter assinado nenhuma autorização; vereador afirma que fará denúncia formal caso não haja autorização válida.",Diretoria de Meio Ambiente / Setor de Obras,Feita/cobrada pelo vereador,,,Pendente de Verificação,Vereador associa o episódio à contradição com a 'Semana do Meio Ambiente' promovida pela administração na mesma semana.
2124-IND-038,Indicação,048,2022,61ª Sessão Ordinária da 18ª Legislatura,2022-06-14,Anderson Marcos Viana,"Solicita a reconstrução da ponte que liga Junqueirópolis a Flora Rica, próxima ao Córrego do Fogo, caída havia cerca de dois anos em decorrência de fortes chuvas, impedindo a circulação de pedestres e veículos entre os dois municípios.",,,,,Pendente de Análise,"Data da sessão conforme texto do expediente é 14/06/2022, um dia antes da data do nome do arquivo (2022-06-15). Usada a data do texto. O próprio autor, na tribuna, corrigiu o prazo citado no texto da indicação (""cerca de cinco meses"") para ""cerca de dois anos""."
2124-IND-039,Indicação,049,2022,61ª Sessão Ordinária da 18ª Legislatura,2022-06-14,Valdir Aparecido de Oliveira,"Reforçando a indicação nº 159/2021, solicita a revisão do percentual de insalubridade pago aos servidores municipais da área da saúde (motoristas de ambulância, técnicos e auxiliares de enfermagem), atualmente em 20%, em reconhecimento ao trabalho de risco exercido, inclusive durante a pandemia de Covid-19.",,,,,Pendente de Análise,"Data da sessão conforme texto do expediente é 14/06/2022, um dia antes da data do nome do arquivo (2022-06-15). Usada a data do texto."
2124-IND-040,Indicação,050,2022,61ª Sessão Ordinária da 18ª Legislatura,2022-06-14,Elio Furini Neto,"Solicita melhorias no local de treinamento de tênis de mesa, atualmente improvisado, para proporcionar melhores condições de treino aos atletas e melhor representação da cidade em competições.",,,,,Pendente de Análise,"Data da sessão conforme texto do expediente é 14/06/2022, um dia antes da data do nome do arquivo (2022-06-15). Usada a data do texto."
2124-IND-041,Indicação,051,2022,61ª Sessão Ordinária da 18ª Legislatura,2022-06-14,Elio Furini Neto,"Reforçando a indicação nº 126/2021, solicita a reforma do campo de futebol da Vila Beatriz, incluindo manutenção do gramado, construção de área de lazer, ampliação dos banheiros/vestiários masculino e feminino e implantação de quadra de areia.",,,,,Pendente de Análise,"Data da sessão conforme texto do expediente é 14/06/2022, um dia antes da data do nome do arquivo (2022-06-15). Usada a data do texto."
2124-IND-042,Indicação,052,2022,61ª Sessão Ordinária da 18ª Legislatura,2022-06-14,"Sofia Rodrigues dos Santos, Reinaldo Codognato","Solicita recapeamento das ruas Nazareno Sedrone e Augusto E. Nogueira (esta se prolongando até a via de acesso João Furini), no bairro Jardim Boa Vista, e da Rua Curitiba, no trecho entre as ruas Sebastiana de Oliveira e Florianópolis.",,,,,Pendente de Análise,"Data da sessão conforme texto do expediente é 14/06/2022, um dia antes da data do nome do arquivo (2022-06-15). Usada a data do texto. Grafia dos nomes das ruas ""Nazareno Sedrone"" e ""Augusto E. Nogueira"" incerta na transcrição."
2124-REQ-008,Requerimento,009,2022,61ª Sessão Ordinária da 18ª Legislatura,2022-06-14,Anderson Marcos Viana,"Solicitava informações sobre a contratação de dentistas pela municipalidade. Foi retirado de pauta pelo próprio autor logo no início da sessão, que alegou ter se confundido ao formulá-lo (""era para fazer um pedido, fazer de outro aí, me atrapalhei"") e que, da forma como redigido, não atingiria o objetivo pretendido.",Diretoria de Saúde,Normal,Retirado,,Pendente,"Data da sessão conforme texto do expediente é 14/06/2022, um dia antes da data do nome do arquivo (2022-06-15). Este requerimento foi refeito com nova redação e reapresentado como Requerimento nº 10/2022 na sessão seguinte, desta vez direcionado à Santa Casa de Misericórdia."
2124-DEN-013,Denúncia,,2022,61ª Sessão Ordinária da 18ª Legislatura,2022-06-14,Anderson Marcos Viana,"Vereador relata caso de uma mãe cadeirante cujo filho, paciente do CAPS com necessidades especiais, foi levado a uma consulta fora do serviço; ao tentar contato para buscar o filho, foi tratada com grosseria por funcionário do CAPS, que teria bloqueado seu número, deixando-a sem meio de contato e o filho sem transporte de volta por horas. Após desabafo da mãe nas redes sociais (com cerca de 50 compartilhamentos e outros relatos semelhantes de medo de denunciar), o funcionário abriu processo contra ela.",CAPS / Secretaria de Saúde,Recebida pelo vereador,,,Pendente de Verificação,"Vereador também relata que, em outra ocasião, o mesmo paciente não recebeu alimentação no CAPS; no primeiro episódio o secretário de saúde interveio e resolveu, no segundo não."
2124-IND-043,Indicação,053,2022,62ª Sessão Ordinária da 18ª Legislatura,2022-06-20,Anderson Marcos Viana,"Solicita fornecimento de areia para revestir a caixa do playground das crianças no Jardim dos Pioneiros, a fim de amortecer quedas e evitar lesões nas crianças que utilizam o local.",,,,,Pendente de Análise,"Data da sessão conforme texto do expediente é 20/06/2022, um dia antes da data do nome do arquivo (2022-06-21). Usada a data do texto."
2124-IND-044,Indicação,054,2022,62ª Sessão Ordinária da 18ª Legislatura,2022-06-20,Anderson Marcos Viana,"Reforçando a indicação nº 158/2021, solicita o aproveitamento da água que jorra da bica no bairro Vila Beatriz, para uso em caminhões-pipa, usinas e pelo Corpo de Bombeiros de Dracena, preservando a água potável exclusivamente para consumo humano.",,,,,Pendente de Análise,"Data da sessão conforme texto do expediente é 20/06/2022, um dia antes da data do nome do arquivo (2022-06-21). Usada a data do texto."
2124-IND-045,Indicação,055,2022,62ª Sessão Ordinária da 18ª Legislatura,2022-06-20,"Valdir Aparecido de Oliveira, Reinaldo Codognato, Teresinha de Lourdes Freitas Regodanço","Reforçando a indicação nº 149/2021, solicita a substituição dos canos da rede de água do bairro Duas Barras por tubulação de maior diâmetro, para aumentar a pressão da água nas residências abastecidas pelo reservatório local e reduzir vazamentos.",,,,,Pendente de Análise,"Data da sessão conforme texto do expediente é 20/06/2022, um dia antes da data do nome do arquivo (2022-06-21). Usada a data do texto."
2124-IND-046,Indicação,056,2022,62ª Sessão Ordinária da 18ª Legislatura,2022-06-20,Valdir Aparecido de Oliveira,"Solicita a destinação da caminhonete 4x4 a diesel, cabine dupla, conquistada pelo programa estadual ""Agro Mais Seguro"", para a realização de rondas policiais na zona rural, em parceria com a Polícia Militar (Operação Delegada), visando combater furtos contra produtores rurais.",,,,,Pendente de Análise,"Data da sessão conforme texto do expediente é 20/06/2022, um dia antes da data do nome do arquivo (2022-06-21). Usada a data do texto."
2124-REQ-009,Requerimento,010,2022,62ª Sessão Ordinária da 18ª Legislatura,2022-06-20,Anderson Marcos Viana,"Solicita à Irmandade da Santa Casa de Misericórdia de Junqueirópolis informações sobre os dentistas contratados pela entidade: local de trabalho, carga horária semanal, jornada de trabalho e meio de controle dessa jornada.",Irmandade da Santa Casa de Misericórdia de Junqueirópolis,Normal,Aprovado,,Pendente,"Data da sessão conforme texto do expediente é 20/06/2022, um dia antes da data do nome do arquivo (2022-06-21). Versão reformulada do Requerimento nº 09/2022, retirado de pauta na sessão anterior."
2124-REQ-010,Requerimento,011,2022,62ª Sessão Ordinária da 18ª Legislatura,2022-06-20,Elio Furini Neto,"Em complemento ao Requerimento nº 04/2022, solicita ao Executivo informações detalhadas sobre o cálculo dos vencimentos dos professores da Educação Básica I: cópia atualizada do anexo II da LC 649/2015, situação de vigência dessa lei, critério adotado para atualizar apenas os valores dos níveis iniciais da tabela, existência de estudo sobre a viabilidade orçamentária para atualização de todos os níveis, e se o salário-base atual (R$ 3.314,44) está em conformidade com o piso nacional do magistério (Lei federal nº 11.738/2008, R$ 3.845,63).","Diretoria de Educação, Cultura, Esportes, Lazer e Turismo",Normal,Aprovado,,Pendente,"Data da sessão conforme texto do expediente é 20/06/2022, um dia antes da data do nome do arquivo (2022-06-21). Usada a data do texto."
